name,code,childrenUrl,comment,url
"Tinta 9 - Social - Gradul de participare la procesul educational sau de instruire al persoanelor de 25-64 ani, pe sexe",TEY0492,matrix,,matrix
"Tinta 9 - Social - RATA DE OCUPARE A TINERILOR DIN GRUPA DE VARSTA 20-34 DE ANI, LA 1-3 ANI DUPA ABSOLVIRE",TEZ0493,matrix,,matrix
Tinta 9 - Social - Rata tinerilor neocupati care nu urmeaza nicio forma de educatie sau de instruire,TFA0494,matrix,,matrix
Tinta 10 - Social - Creditele acordate gospodariilor populatiei,TFE4101,matrix,,matrix
Tinta 10 - Social - Depozitele gospodariilor populatiei,TFF4102,matrix,,matrix
Tinta 11 - Economic - Populatia in varsta de 30-34 ani cu nivel superior de instruire,TFJ4111,matrix,,matrix
Tinta 1 - Social - DISPARITATEA SALARIALA DE GEN (IN FORMA NEAJUSTATA),TFO0511,matrix,,matrix
"Tinta 1 - Social - Ponderea timpului petrecut cu activitati casnice si de ingrijire neplatite, pe sexe, grupe de varsta si medii de rezidenta",TFP0512,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor violentei domestice, dupa tipul serviciilor sociale acordate victimelor, astfel cum este inregistrat de catre serviciile administrative",TFQ0529,matrix,,matrix
"Tinta 2 - Social - NUMARUL ANUAL AL FEMEILOR VICTIME ALE UNEI FORME DE VIOLENTA DOMESTICA, IN VARSTA DE 18 ANI SI PESTE, ASTFEL CUM ESTE INREGISTRAT DE CATRE SERVICIILE ADMINISTRATIVE, PE MACROREGIUNI SI REGIUNI DE DEZVOLTARE",TFS0521,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor infractiunilor de violenta domestica la 100000 locuitori, pe macroregiuni, regiuni de dezvoltare si judete",TFT0522,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor supuse traficului de persoane, la 100000 locuitori, pe sexe, grupe de varsta si dupa scopul traficarii",TFU0523,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor cu varsta sub 18 ani supuse traficului de persoane, dupa scopul traficarii",TFV0524,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor cu varsta sub 18 ani supuse traficului de persoane la 100000 de locuitori, dupa scopul traficarii",TFW0525,matrix,,matrix
Tinta 3 - Social - Rata de ocupare pe total si pe grupe de varsta (15-64 ani),TFX0531,matrix,,matrix
Tinta 3 - Social - PROPORTIA FEMEILOR IN FUNCTII DE CONDUCERE,TFY0532,matrix,,matrix
Tinta 3 - Social - Proportia locurilor detinute de femei si barbati in parlamentele nationale,TFZ0533,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor violentei domestice pe sexe, macroregiuni, regiuni de dezvoltare si medii de rezidenta, astfel cum este inregistrat de catre serviciile administrative",TGA0526,matrix,,matrix
"Tinta 2 - Social - Numarul victimelor violentei domestice in functie de categoria de varsta (minori si adulti), pe sexe, astfel cum este inregistrat de catre serviciile administrative",TGB0527,matrix,,matrix
"Tinta 2 - Social - Victimele violentei domestice, dupa tipul de violenta, astfel cum este inregistrat de catre serviciile administrative",TGC0528,matrix,,matrix
Tinta 1 - Mediu - VOLUMUL DE APA CAPTATA PE ACTIVITATI ECONOMICE SI PE SURSE DE CAPTARE (DE SUPRAFATA SI SUBTERANA),TGD0611,matrix,,matrix
Tinta 1 - Mediu - Volumul de ape uzate evacuate in receptorii naturali si cantitatile de poluanti,TGE0612,matrix,,matrix
Tinta 1 - Mediu - RESURSELE DE APA ALE ROMANIEI,TGF0613,matrix,,matrix
Tinta 2 - Mediu - Volumul de apa captata pe activitati economice si pe surse de captare (de suprafata si subterana),TGH0621,matrix,,matrix
Tinta 2 - Mediu - VOLUMUL DE APA DISTRIBUITA DE SISTEMUL PUBLIC DE ALIMENTARE CU APA PE ACTIVITATI ECONOMICE,TGI0622,matrix,,matrix
Tinta 2 - Mediu - Nivelul stresului apei: Ponderea apei dulci prelevate in totalul resurselor de apa,TGJ0623,matrix,,matrix
Tinta 3 - Social - POPULATIA CONECTATA LA SISTEMUL PUBLIC DE ALIMENTARE CU APA,TGM0631,matrix,,matrix
"Tinta 3 - Social - Populatia conectata la sistemele de canalizare si la statiile de epurare, pe medii rural/urban",TGN0632,matrix,,matrix
Tinta 2 - Social - Rata de obezitate pentru persoanele de 18 ani si peste in Romania si la nivelul UE,TGO0633,matrix,,matrix
"Tinta 4 - Social - Populatia conectata la sistemul public de alimentare cu apa, in mediul rural",TGR0641,matrix,,matrix
"Tinta 4 - Social - PERSOANE CARE NU AU BAIE/DUS SI NICI TOALETA IN LOCUINTA, DUPA STATUTUL DE SARACIE",TGS0642,matrix,,matrix
Tinta 2 - Social - Rata riscului de saracie sau excluziune sociala (AROPE-definitie noua),TGV0651,matrix,,matrix
Tinta 5 - Mediu - PROCENTUL DE APA NETRATATA IN TOTAL APA UZATA GENERATA,TGW0652,matrix,,matrix
Tinta 2 - Social - Rata de parasire timpurie a sistemului educational de catre tineri (18-24 de ani),TGX0653,matrix,,matrix
Tinta 5 - Mediu - Calitatea apelor de suprafata (rauri) pe stari de calitate pentru lungimile de rau monitorizate,TGY0654,matrix,,matrix
Tinta 6 - Social - Procentul populatiei conectata la sistemul public de alimentare cu apa,THB0661,matrix,,matrix
Tinta 6 - Social - PROCENTUL POPULATIEI CONECTATE LA SISTEMUL DE CANALIZARE IN TOTAL POPULATIE,THC0662,matrix,,matrix
Tinta 6 - Mediu - Nivelul stresului apei: Ponderea apei dulci prelevate in totalul resurselor de apa,THD0663,matrix,,matrix
"Tinta 1 - Mediu - Valoarea exportului si importului de energie electrica si gaz natural, pe zone intra-UE si extra-UE",THI0711,matrix,,matrix
Tinta 1 - Economic - LUNGIMEA TOTALA A CONDUCTELOR DE DISTRIBUTIE A GAZELOR,THJ0712,matrix,,matrix
Tinta 2 - Economic - Gradul de independenta energetica,THO0721,matrix,,matrix
Tinta 3 - Mediu - RMC pe tipuri de materiale (regenerabile si neregenerabile),THQ0731,matrix,,matrix
Tinta 3 - Mediu - INTENSITATEA MATERIALA,THR0732,matrix,,matrix
Tinta 3 - Mediu - Productivitatea resurselor materiale,THS0733,matrix,,matrix
Tinta 3 - Mediu - DMC pe tipuri de materiale (regenerabile si neregenerabile),THT0734,matrix,,matrix
Tinta 4 - Mediu - Numar de vehicule electrice si hibride inmatriculate,THV0741,matrix,,matrix
Tinta 4 - Mediu - PONDEREA ENERGIEI REGENERABILE IN TOTALUL CONSUMULUI DE ENERGIE IN TRANSPORTURI,THW0742,matrix,,matrix
Tinta 4 - Mediu - Consumul de bio-combustibil ca procent din consumul total de combustibil folosit in transport,THX0743,matrix,,matrix
Tinta 4 - Mediu - Valoarea exportului si importului de vehicule electrice si hibride,THY0744,matrix,,matrix
Tinta 4 - Mediu - CONSUMUL FINAL ENERGETIC PE TIPURI DE PURTATORI DE ENERGIE,THZ0745,matrix,,matrix
Tinta 5 - Mediu - Numarul de cladiri rezidentiale reabilitate termic,TIB0751,matrix,,matrix
Tinta 5 - Mediu - Sprijin financiar pentru Programul Casa Verde,TIC0752,matrix,,matrix
"Ponderea gospodariilor care au acces la un computer acasa, pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare statut ocupational",TIC101A,matrix,,matrix
"Ponderea gospodariilor care au acces la un computer acasa, pe nivelul de educatie al capului gospodariei, in total gospodarii din fiecare nivel de educatie",TIC101B,matrix,,matrix
"Ponderea gospodariilor care au acces la un computer acasa, pe grupa de varsta a capului gospodariei, in total gospodarii din fiecare grupa de varsta",TIC101C,matrix,,matrix
"Ponderea gospodariilor care au acces la un computer acasa, pe medii de rezidenta, in total gospodarii din fiecare mediu de rezidenta",TIC101D,matrix,,matrix
" Ponderea gospodariilor care au acces la Internet acasa, pe statutul ocupational al capului gospodariei, in total gospodarii din fiecare statut ocupational",TIC102A,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, pe nivelul de educatie al capului  gospodariei, in total gospodarii din fiecare nivel de educatie",TIC102B,matrix,,matrix
" Ponderea gospodariilor care au acces la Internet acasa, pe grupa de varsta a capului gospodariei, in total gospodarii din fiecare grupa de varsta",TIC102C,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, pe medii de rezidenta, in total gospodarii din fiecare mediu de rezidenta",TIC102D,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, dupa statutul ocupational al capului gospodariei, pe modalitati de acces, in total gospodarii cu acces la Internet acasa din fiecare statut ocupational",TIC103A,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, dupa mediul de rezidenta, pe modalitati de acces, in total gospodarii cu acces la Internet acasa din fiecare mediu de rezidenta",TIC103B,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, dupa statutul ocupational al capului gospodariei, pe tipurile de conexiune folosite, in total gospodarii cu acces la Internet acasa din fiecare statut ocupational",TIC104A,matrix,,matrix
"Ponderea gospodariilor care au acces la Internet acasa, dupa mediul de rezidenta, pe tipurile de conexiune folosite, in total gospodarii cu acces la internet acasa din fiecare mediu de rezidenta",TIC104B,matrix,,matrix
"Persoane de 16-74 ani care au folosit vreodata computerul,  pe statute ocupationale",TIC105A,matrix,,matrix
"Persoanele de 16-74 ani care au folosit vreodata computerul, pe niveluri de educatie",TIC105B,matrix,,matrix
"Persoane de 16-74 ani, care au folosit vreodata computerul, pe sexe",TIC105C,matrix,,matrix
"Persoane de 16-74 ani care au folosit vreodata computerul, pe grupe de varsta",TIC105D,matrix,,matrix
"Persoane de 16-74 ani care au folosit vreodata computerul, pe medii de rezidenta",TIC105E,matrix,,matrix
" Structura persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa statutul ocupational, pe frecventa folosirii acestuia",TIC106A,matrix,,matrix
"Structura persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa nivelul de educatie, pe frecventa folosirii acestuia",TIC106B,matrix,,matrix
"Structura persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, pe sexe, pe frecventa folosirii acestuia",TIC106C,matrix,,matrix
"Structura persoanelor de 16-74 ani,  care au folosit computerul in ultimele 3 luni, dupa grupa de varsta, pe frecventa folosirii acestuia",TIC106D,matrix,,matrix
"Structura persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa mediul de rezidenta, pe frecventa folosirii acestuia",TIC106E,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa statutul ocupational, pe locul folosirii acestuia, in total persoane din fiecare statut ocupational",TIC107A,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa nivelul de educatie, pe locul folosirii acestuia, in total persoane din fiecare nivel de educatie",TIC107B,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa sexe, pe locul folosirii acestuia, in total persoane din fiecare sex",TIC107C,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit computerul in ultimele 3 luni, dupa mediul de rezidenta, pe locul folosirii acestuia, in total persoane din fiecare mediu de rezidenta",TIC107D,matrix,,matrix
"Persoane de 16-74 ani care au accesat vreodata Internetul, pe statute ocupationale",TIC108A,matrix,,matrix
"Persoane de 16-74 ani care au accesat vreodata Internetul, pe niveluri de educatie",TIC108B,matrix,,matrix
"Persoane de 16-74 ani,care au accesat vreodata Internetul, pe sexe",TIC108C,matrix,,matrix
"Persoane de 16-74 ani, care au accesat vreodata Internetul, pe grupe de varsta ",TIC108D,matrix,,matrix
"Persoane de 16-74 ani, care au accesat vreodata Internetul, pe medii de rezidenta",TIC108E,matrix,,matrix
"Structura persoanelor de 16-74 ani care au utilizat Internetul in ultimele 3 luni, dupa statutul ocupational, pe frecventa folosirii acestuia",TIC109A,matrix,,matrix
"Structura persoanelor de 16-74 ani care au utilizat Internetul in ultimele 3 luni, dupa nivelul de educatie, pe frecventa folosirii acestuia",TIC109B,matrix,,matrix
"Structura persoanelor de 16-74 ani, care au utilizat Internetul in ultimele 3 luni, dupa sexe, pe frecventa folosirii acestuia",TIC109C,matrix,,matrix
"Structura persoanelor de 16-74 ani care au utilizat Internetul in ultimele 3 luni, dupa mediul de rezidenta, pe frecventa folosirii acestuia",TIC109D,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit Internetul in ultimele 3 luni, dupa statutul ocupational, pe locul accesarii acestuia, in total persoane din fiecare statut ocupational",TIC110A,matrix,,matrix
" Ponderea persoanelor de 16-74 ani care au folosit Internetul in ultimele 3 luni, dupa nivelul de educatie, pe locul accesarii acestuia, in total persoane din fiecare nivel de educatie",TIC110B,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit Internetul in ultimele 3 luni, dupa sexe, pe locul accesarii acestuia, in total persoane din fiecare sex",TIC110C,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au folosit Internetul in ultimele 3 luni, dupa mediul de rezidenta, pe locul accesarii acestuia, in total persoane din fiecare mediu de rezidenta",TIC110D,matrix,,matrix
" Ponderea persoanelor de 16-74 ani care au accesat Internetul in ultimele 3 luni, dupa statutul ocupational, pe scopul accesarii  Internetului, in total persoane din fiecare statut ocupational",TIC111A,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au accesat Internetul in ultimele 3 luni, dupa grupa de varsta, pe scopul accesarii  Internetului, in total persoane din fiecare grupa de varsta",TIC111B,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au accesat Internetul in ultimele 3 luni, dupa sexe, pe scopul accesarii  Internetului, in total persoane din fiecare sex",TIC111C,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au accesat Internetul in ultimele 3 luni, dupa mediul de rezidenta, pe scopul accesarii  Internetului, in total persoane din fiecare mediu de rezidenta",TIC111D,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au cumparat bunuri pe Internet in ultimele 12 luni, dupa statutul ocupational, pe categorii de bunuri  cumparate, in total persoane din fiecare statut ocupational",TIC112A,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au  cumparat bunuri pe Internet in ultimele 12 luni, dupa nivelul de educatie, pe categorii de bunuri  cumparate, in total persoane din fiecare nivel de educatie",TIC112B,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au cumparat bunuri pe Internet in ultimele 12 luni, dupa sexe, pe categorii de bunuri cumparate, in total persoane din fiecare sex",TIC112C,matrix,,matrix
"Ponderea persoanelor de 16-74 ani care au  cumparat bunuri pe Internet in ultimele 12 luni, dupa mediul de rezidenta, pe categorii de bunuri  cumparate, in total persoane din fiecare mediu de rezidenta",TIC112D,matrix,,matrix
"Tinta 5 - Economic - Pretul la export raportat la pretul la import, pentru energia electrica, pe total si detaliat pe tari partenere",TID0753,matrix,,matrix
Tinta 6 - Mediu - VALOAREA PRODUCTIEI DE ECHIPAMENTE DE TRANSPORT ELECTRICE SI MAI EFICIENTE DIN PUNCT DE VEDERE AL UTILIZARII RESURSELOR,TIG0761,matrix,,matrix
Tinta 6 - Mediu - PONDEREA CONSUMULUI TOTAL DE ENERGIE FINALA PROVENITA DIN SURSE REGENERABILE DE ENERGIE,TIH0762,matrix,,matrix
Tinta 1 - Economic - Venitul national brut pe locuitor,TIL0811,matrix,,matrix
"Tinta 1 - Economic - Valoarea soldului balantei comerciale cu bunuri si servicii a Romaniei, pe zone intra-UE si extra-UE",TIM0812,matrix,,matrix
Tinta 1 - Economic - RATA ANUALA DE CRESTERE A PIB REAL PE CAP DE LOCUITOR,TIN0813,matrix,,matrix
Tinta 2 - Economic - PROCENTUL DIN PIB ALOCAT PENTRU INVESTITII IN IMM-URI,TIP0821,matrix,,matrix
Tinta 2 - Economic - VAB realizata de IMM ca pondere in PIB,TIQ0822,matrix,,matrix
Tinta 3 - Economic - Valoarea exportului si importului de bunuri realizate de companiile mici si mijlocii,TIR0823,matrix,,matrix
Tinta 2 - Social - Rata de ocupare pe total si pe grupe de varsta (15-64 ani),TIS0824,matrix,,matrix
Tinta 2 - Social - Rata de participare la educatia timpurie a copiilor cu varsta cuprinsa intre 3 ani si varsta oficiala de inscriere in invatamantul obligatoriu,TIT0825,matrix,,matrix
Tinta 2 - Social - Rata somajului BIM pe total si sexe,TIU0826,matrix,,matrix
Tinta 2 - Social - Rata saraciei in munca,TIV0827,matrix,,matrix
Tinta 2 - Mediu - Consumul intern de materiale (DMC),TIW0828,matrix,,matrix
Tinta 2 - Social - Rata de ocupare a persoanelor cu studii superioare,TIX0829,matrix,,matrix
Tinta 2 - Mediu - Emisiile de gaze cu efect de sera,TIY8210,matrix,,matrix
Tinta 2 - Mediu - Valoarea adaugata bruta pentru productia de bunuri si servicii de mediu,TIZ8211,matrix,,matrix
Tinta 3 - Economic - RATA DE CRESTERE A PRODUCTIVITATII MUNCII PE PERSOANA OCUPATA,TJC0831,matrix,,matrix
Tinta 3 - Economic - Castig salarial nominal mediu net lunar pe activitate de cercetare-dezvoltare in intreprinderi,TJD0832,matrix,,matrix
Tinta 3 - Economic - Valoarea exportului si importului de bunuri realizate de companiile cu capital integral romanesc,TJE0833,matrix,,matrix
Tinta 4 - Economic - PONDEREA TURISMULUI IN PIB,TJH0841,matrix,,matrix
"Tinta 4 - Economic - Structuri de primire turistica cu functiuni de cazare turistica, pe tipuri de structuri",TJI0842,matrix,,matrix
Tinta 4 - Economic - Populatia ocupata (sau salariatii) din hoteluri si restaurante,TJJ0841,matrix,,matrix
Tinta 5 - Economic - INTERMEDIERE FINANCIARA,TJL0851,matrix,,matrix
Tinta 5 - Economic - Volumul creditarii activitatilor economice de catre institutiile financiare interne,TJM0852,matrix,,matrix
Tinta 5 - Economic - Numarul de unitati teritoriale ale institutiilor de credit si numarul de bancomate,TJN0853,matrix,,matrix
Tinta 1 - Mediu - Raportul dintre lungimea drumurilor forestiere si suprafata fondului forestier,TJS0911,matrix,,matrix
"Tinta 1 - Mediu - Numarul de pasageri si marfuri (tone), pe moduri de transport",TJT0912,matrix,,matrix
Tinta 1 - Economic - PONDERE DRUMURI MODERNIZATE IN TOTAL RETEA DRUMURI,TJU0913,matrix,,matrix
Tinta 2 - Social - RATA DECESELOR CAUZATE DE ACCIDENTE DE TRANSPORT LA 100000 DE LOCUITORI,TJV0921,matrix,,matrix
"Tinta 2 - Social - Numar de accidente rutiere, dupa localizare (autostrazi, in localitati, in afara localitatilor)",TJW0922,matrix,,matrix
"Tinta 2 - Mediu - Structura pe grupe de varsta a vehiculelor rutiere inmatriculate, in total parc",TJX0923,matrix,,matrix
Tinta 3 - Mediu - VALOAREA PRODUCTIEI SI VAB IN TEHNOLOGII DE MEDIU,TKA0931,matrix,,matrix
Tinta 3 - Mediu - Intensitatea GES in industrie,TKB0932,matrix,,matrix
Tinta 3 - Mediu - Ponderea lemnului brut exportat in lemnul exploatat,TKC0933,matrix,,matrix
Tinta 3 - Economic - Valoarea importului de bunuri si a investitiilor straine directe,TKD0934,matrix,,matrix
"Tinta 3 - Mediu - Emisii de gaze cu efect de sera, pe activitati economice",TKE0935,matrix,,matrix
Tinta 3 - Mediu - Cheltuieli pentru protectia mediului ca procent in PIB,TKF0936,matrix,,matrix
Tinta 4 - Economic - CHELTUIELI TOTALE PENTRU ACTIVITATEA DE CERCETARE-DEZVOLTARE IN SECTORUL PUBLIC SI IN SECTORUL PRIVAT CA PROCENT IN PIB,TKI0941,matrix,,matrix
Tinta 4 - Economic - Intreprinderi inovatoare ca pondere in total intreprinderi,TKJ0942,matrix,,matrix
Tinta 5 - Economic - CERCETATORI IN ACTIVITATEA DE CERCETARE-DEZVOLTARE LA UN MILION DE LOCUITORI,TKM0951,matrix,,matrix
"Tinta 5 - Economic - Ponderea fondurilor de schimb si de transfer din fonduri externe, in total cheltuieli de cercetare-dezvoltare",TKN0952,matrix,,matrix
"Tinta 5 - Economic - Cheltuieli totale pentru activitatea de cercetare-dezvoltare in sectorul public ca pondere in PIB
",TKO0953,matrix,,matrix
Tinta 6 - Economic - VALOAREA ADAUGATA A INDUSTRIEI PRELUCRATOARE CA PONDERE DIN PIB SI PE CAP DE LOCUITOR,TKP0961,matrix,,matrix
Tinta 6 - Mediu - FORTA DE MUNCA DIN INDUSTRIA PRELUCRATOARE CA PROPORTIE DIN FORTA DE MUNCA TOTALA,TKQ0962,matrix,,matrix
Tinta 7 - Economic - VALOAREA SOLDULUI OPERATIUNILOR DE COMERT EXTERIOR REALIZATE DE IMM-URI,TKT0971,matrix,,matrix
Tinta 1 - Economic - VENITUL DISPONIBIL BRUT AJUSTAT AL GOSPODARIILOR POPULATIEI PE LOCUITOR,TKY1011,matrix,,matrix
Tinta 1 - Social - INDICELE INEGALITATII VENITURILOR,TKZ1012,matrix,,matrix
"Tinta 1 - Social - Nivelul ajutorului lunar nerambursabil, acordat de statul roman persoanelor imigrante in vederea reducerii imigratiei ilegale",TLA1013,matrix,,matrix
Tinta 1 - Social - COEFICIENTUL GINI,TLB1014,matrix,,matrix
Tinta 1 - Social - VENITUL TOTAL MEDIU LUNAR PE O GOSPODARIE,TLC1015,matrix,,matrix
"Tinta 1 - Social - Rata riscului de saracie sau excluziune sociala (AROPE-definitie noua), pe sexe, grupe de varsta, regiuni de dezvoltare si macroregiuni",TLD1016,matrix,,matrix
"Tinta 1 - Social - Rata riscului de saracie sau excluziune sociala (AROPE), pe sexe, grupe de varsta, regiuni de dezvoltare si macroregiuni",TLE1017,matrix,,matrix
"Tinta 1 - Social - Rata saraciei relative (AROP), pe sexe, grupe de varsta, regiuni de dezvoltare si macroregiuni",TLF1018,matrix,,matrix
Tinta 1 - Social - RATA TINERILOR NEOCUPATI CARE NU URMEAZA NICIO FORMA DE EDUCATIE SAU DE INSTRUIRE,TLH1019,matrix,,matrix
"Tinta 1 - Economic - Venitul disponibil net al gospodariilor populatiei, pe regiuni de dezvoltare",TLI1017,matrix,,matrix
Tinta 2 - Mediu - Rata de reciclare a deseurilor municipale,TLJ1031,matrix,,matrix
Tinta 2 - Mediu - Suprafata padurii ca procent in suprafata totala a tarii,TLK1032,matrix,,matrix
Tinta 2 - Economic - Dependenta de importul de energie,TLL1033,matrix,,matrix
Tinta 3 - Social - Numarul constatarilor de discriminare si ponderea acestora in totalul petitiilor de discriminare primite anual de CNCD,TLM1034,matrix,,matrix
Tinta 1 - Social - Rata de supraaglomerare,TLR1111,matrix,,matrix
Tinta 1 - Social - RATA DEPRIVARII SEVERE DE LOCUIRE,TLS1112,matrix,,matrix
"Tinta 2 - Mediu - NUMARUL DE PERSOANE DECEDATE SI RANITE ATRIBUITE DEZASTRELOR NATURALE, INREGISTRATE LA INTERVENTIILE INSPECTORATULUI GENERAL PENTRU SITUATII DE URGENTA, LA 100000 DE LOCUITORI",TLV1121,matrix,,matrix
Tinta 3 - Mediu - Procentul transportului cu autobuze si trenuri in totalul transportului de pasageri,TLY1131,matrix,,matrix
"Tinta 3 - Mediu - PASAGERI-KM PARCURSI CU AUTOBUZE SI MICROBUZE, TRAMVAIE, TROLEIBUZE SI METROU",TLZ1132,matrix,,matrix
Tinta 4 - Social - Ponderea populatiei rezidente a municipiului Bucuresti in totalul populatiei rezidente din mediul urban,TMD1141,matrix,,matrix
Tinta 5 - Mediu - NUMARUL DE ACTIVITATI DE INFORMARE PREVENTIVA IN DOMENIUL SITUATIILOR DE URGENTA,TME1151,matrix,,matrix
"Tinta 5 - Mediu - Numarul emisiunilor educative si al spoturilor publicitare sau mesajelor de interes public cu rol de educatie in caz de cutremur, derulate anual de TVR",TMF1152,matrix,,matrix
"Tinta 6 - Mediu - Emisiile de poluanti in aer, pe activitati economice",TMG1161,matrix,,matrix
Tinta 6 - Mediu - Valoarea productiei de bunuri si servicii de mediu pentru protectia aerului inconjurator si a climei,TMH1162,matrix,,matrix
Tinta 6 - Mediu - Intensitatea vatamarii arborelui dupa gradul de defoliere a coroanei,TMI1163,matrix,,matrix
Tinta 6 - Mediu - Suprafata terenurilor pe care s-au executat regenerari pe categorii de regenerari,TMJ1164,matrix,,matrix
Tinta 6 - Mediu - NUMARUL DECESELOR CAUZATE DE AFECTIUNI RESPIRATORII SI CARDIOVASCULARE,TMK1165,matrix,,matrix
Tinta 7 - Mediu - Cantitati de deseuri periculoase generate,TMN1171,matrix,,matrix
"Tinta 7 - Mediu - NIVELURI MEDII ANUALE DE PARTICULE IN SUSPENSIE PM2.5 SI PM10, LA STATIILE DE MONITORIZARE DE TIP FOND URBAN",TMP1173,matrix,,matrix
"Tinta 8 - Social - Cheltuieli de la bugetul de stat si cheltuieli de la bugetul local pentru cultura, recreere si religie",TMS1181,matrix,,matrix
Tinta 9 - Mediu - PONDEREA PARCURSULUI MARFURILOR PERICULOASE (TONE-KM) IN TRANSPORTUL RUTIER SI FEROVIAR IN TOTAL PARCURS MARFURI,TMV1191,matrix,,matrix
"Tinta 1 - Mediu - Consumul intern de materiale, din care biomasa",TMW1211,matrix,,matrix
Tinta 1 - Mediu - Cantitatea de deseuri generata,TNA1211,matrix,,matrix
Tinta 1 - Mediu - Ponderea energiei regenerabile in consumul final brut de energie pe sectoare,TNB1212,matrix,,matrix
Tinta 1 - Mediu - Ponderea namolului valorificat in total namol rezultat in procesul de epurare al apelor uzate,TNC1213,matrix,,matrix
"Tinta 1 - Mediu - Valoarea exportului si importului de bunuri, in functie de intensitatea tehnologica",TND1214,matrix,,matrix
Tinta 1 - Mediu - PRODUCTIVITATEA RESURSELOR MATERIALE,TNE1215,matrix,,matrix
Tinta 1 - Mediu - Dependenta materiala,TNF1216,matrix,,matrix
Tinta 1 - Mediu - Intensitatea materiala,TNG1217,matrix,,matrix
Tinta 1 - Mediu - Exportul si importul de materii prime,TNH1218,matrix,,matrix
Tinta 1 - Mediu - Numar de angajati in sectorul de bunuri si servicii de mediu,TNI1211,matrix,,matrix
Tinta 1 - Economic - Ponderea VAB in tehnologii de mediu in PIB,TNJ1212,matrix,,matrix
Tinta 2 - Mediu - Numar operatori receptori care au optat pentru diminuarea risipei alimentare,TNK1221,matrix,,matrix
Tinta 1 - Economic - Ponderea valorii exportului/importului catre/din tarile slab dezvoltate in valoarea exportului si importului Romaniei de bunuri si servicii,TNL1222,matrix,,matrix
Tinta 1 - Social - Cheltuielile totale de consum medii pe o gospodarie,TNM1223,matrix,,matrix
Tinta 2 - Economic - PIB real pe cap de locuitor,TNN1224,matrix,,matrix
Tinta 1 - Mediu - Productivitatea energetica,TNO1211,matrix,,matrix
"Tinta 3 - Mediu - RATA DE RECICLARE A DESEURILOR MUNICIPALE, PE TIPURI DE OPERATIUNI",TNQ1231,matrix,,matrix
Tinta 3 - Mediu - CANTITATEA DE DESEURI GENERATA,TNR1232,matrix,,matrix
Tinta 4 - Mediu - RATA DE RECICLARE A DESEURILOR DIN AMBALAJE PE TIPURI DE MATERIALE IN TOTAL DESEURI DE AMBALAJE GENERATE,TNT1241,matrix,,matrix
Tinta 1 - Mediu - Cantitatea si valoarea exportului si importului de deseuri,TNW1251,matrix,,matrix
"Tinta 5 - Mediu - CANTITATEA DE DESEURI MENAJERE COLECTATE, PE CATEGORII",TNX1252,matrix,,matrix
Tinta 2 - Economic - Venitul disponibil brut ajustat al gospodariilor pe cap de locuitor,TOA1261,matrix,,matrix
Tinta 6 - Mediu - Contributia la fondul de mediu a operatorilor economici pentru cantitatea de deseuri din ambalajele nevalorificate,TOB1262,matrix,,matrix
Tinta 8 - Mediu - Suprafata spatiilor verzi pe judete,TOE1271,matrix,,matrix
Tinta 7 - Mediu - NUMAR DE VEHICULE ELECTRICE SI HIBRIDE INMATRICULATE,TOF1272,matrix,,matrix
Tinta 2 - Economic - Asistenta oficiala pentru dezvoltare ca procent din venitul national brut,TOJ1311,matrix,,matrix
Tinta 2 - Economic - Datoria publica a Romaniei,TOK1312,matrix,,matrix
